"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"196" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "17474" "-37" "nicht bekannt" "nein" "nein"
"197" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "19950" "-37" "nicht bekannt" "nein" "nein"
"198" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "21576" "-37" "nicht bekannt" "nein" "nein"
"199" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "22392" "-37" "nicht bekannt" "nein" "nein"
"200" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "23990" "-37" "nicht bekannt" "nein" "nein"
"201" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "25236" "-37" "nicht bekannt" "nein" "nein"
"202" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "25868" "-37" "nicht bekannt" "nein" "nein"
"203" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "26708" "-37" "nicht bekannt" "nein" "nein"
"204" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "27232" "-37" "nicht bekannt" "nein" "nein"
"205" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "27938" "-37" "nicht bekannt" "nein" "nein"
"206" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "28290" "-37" "nicht bekannt" "nein" "nein"
"207" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "28924" "-37" "nicht bekannt" "nein" "nein"
"208" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "29192" "-37" "nicht bekannt" "nein" "nein"
"209" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "30922" "-37" "nicht bekannt" "nein" "nein"
"210" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "33284" "-37" "nicht bekannt" "nein" "nein"
"211" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "33466" "-37" "nicht bekannt" "nein" "nein"
"212" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "34242" "-37" "nicht bekannt" "nein" "nein"
"213" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "35212" "-37" "nicht bekannt" "nein" "nein"
"214" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "37392" "-37" "nicht bekannt" "nein" "nein"
"215" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "39688" "-37" "nicht bekannt" "nein" "nein"
"216" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "40178" "-37" "nicht bekannt" "nein" "nein"
"217" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "40926" "-37" "nicht bekannt" "nein" "nein"
"218" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "42030" "-37" "nicht bekannt" "nein" "nein"
"219" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "42940" "-37" "nicht bekannt" "nein" "nein"
"220" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "43320" "-37" "nicht bekannt" "nein" "nein"
