"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"2373" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "19898" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2374" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "21840" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2375" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "21842" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2376" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "23860" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2377" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "27048" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2378" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "27422" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2379" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "27424" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2380" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "28226" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2381" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "33364" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2382" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "35760" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2383" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "39292" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2384" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "39294" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2385" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "40528" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2386" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "40924" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2387" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "42276" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2388" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "42278" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2389" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "43082" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2390" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "43756" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2391" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "43758" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2392" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "44164" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2393" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "46548" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2394" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "47592" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2395" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "47594" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2396" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "47770" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2397" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "47772" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2398" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "48666" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2399" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "49278" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2400" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "49674" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2401" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "49676" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2402" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "51348" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2403" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "51350" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2404" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "52392" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2405" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "53092" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2406" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "53434" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2407" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "54938" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2408" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "56486" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2409" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "58796" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2410" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "58798" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2411" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "60284" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2412" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "60880" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2413" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "60882" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2414" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "60984" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2415" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "60986" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2416" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "61464" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2417" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "61466" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2418" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "61762" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2419" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "61764" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2420" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "63092" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2421" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "63542" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2422" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "63544" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2423" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "64024" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2424" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "64026" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2425" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "65170" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2426" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "65172" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2427" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "65330" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2428" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "65332" "-73" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2429" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "442" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2430" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "444" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2431" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "740" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2432" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "742" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2433" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "1234" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2434" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "1236" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2435" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "1396" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2436" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "1398" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2437" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "1828" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2438" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "1830" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2439" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "3170" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2440" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "3172" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2441" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "3336" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2442" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "4634" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2443" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "4988" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2444" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "4990" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2445" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "5168" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2446" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "5170" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2447" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "6736" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2448" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "6738" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2449" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "7486" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2450" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "7488" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2451" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "8354" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2452" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "8356" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2453" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "8534" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2454" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "8536" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2455" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "10484" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2456" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "10684" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2457" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "10686" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2458" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "12016" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2459" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "12018" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2460" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "12418" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2461" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "13648" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2462" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "13650" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2463" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "13828" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2464" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "13830" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2465" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "14412" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2466" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "14414" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2467" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "15086" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2468" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "15088" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2469" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "15276" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2470" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "15278" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2471" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "15650" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2472" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "15652" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2473" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "16396" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2474" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "16398" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2475" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "16676" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2476" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "16678" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2477" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "16856" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2478" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "17414" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2479" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "17416" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2480" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "19034" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2481" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "19036" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2482" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "19226" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2483" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "19228" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2484" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "19412" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2485" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "19414" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2486" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "20382" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2487" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "20384" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2488" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "20868" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2489" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "20870" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2490" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "21048" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2491" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "21050" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2492" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "21436" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2493" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "21438" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2494" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "21936" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2495" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "22096" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2496" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "22098" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2497" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "22280" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2498" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "22468" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2499" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "22470" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2500" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "22648" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2501" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "22650" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2502" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "23394" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2503" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "23672" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2504" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "23862" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2505" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "24742" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2506" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "25108" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2507" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "25674" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2508" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "25676" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2509" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "26578" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2510" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "29896" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2511" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "29898" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2512" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "31362" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2513" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "31364" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2514" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "31552" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2515" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "34366" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2516" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "37568" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2517" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "37570" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2518" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "38226" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2519" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "38516" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2520" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "38518" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2521" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "38786" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2522" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "38788" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2523" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "43080" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2524" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "45358" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2525" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "45690" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2526" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "45692" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2527" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "46004" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2528" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "46006" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2529" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "46382" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2530" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "46384" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2531" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "48318" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2532" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "48668" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2533" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "50844" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2534" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "52918" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2535" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "57334" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2536" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "57494" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2537" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "57496" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2538" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "58876" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2539" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "58878" "-72" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2540" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "74" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2541" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "11262" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2542" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "11264" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2543" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "12216" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2544" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "12218" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2545" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "12420" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2546" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "16858" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2547" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "21938" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2548" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "22278" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2549" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "23396" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2550" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "23670" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2551" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "24246" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2552" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "24248" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2553" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "24542" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2554" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "24544" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2555" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "24740" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2556" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "25110" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2557" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "25490" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2558" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "25492" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2559" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "25876" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"2560" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "1 m" "25878" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
