"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"159" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "20250" "-35" "nicht bekannt" "nein" "nein"
"160" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "21170" "-35" "nicht bekannt" "nein" "nein"
"161" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "21316" "-35" "nicht bekannt" "nein" "nein"
"162" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "22664" "-35" "nicht bekannt" "nein" "nein"
"163" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "23160" "-35" "nicht bekannt" "nein" "nein"
"164" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "23928" "-35" "nicht bekannt" "nein" "nein"
"165" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "25638" "-35" "nicht bekannt" "nein" "nein"
"166" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "25970" "-35" "nicht bekannt" "nein" "nein"
"167" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "26648" "-35" "nicht bekannt" "nein" "nein"
"168" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "26796" "-35" "nicht bekannt" "nein" "nein"
"169" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "27058" "-35" "nicht bekannt" "nein" "nein"
"170" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "28354" "-35" "nicht bekannt" "nein" "nein"
"171" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "29246" "-35" "nicht bekannt" "nein" "nein"
"172" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "29606" "-35" "nicht bekannt" "nein" "nein"
"173" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "30076" "-35" "nicht bekannt" "nein" "nein"
"174" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "30662" "-35" "nicht bekannt" "nein" "nein"
"175" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "31882" "-35" "nicht bekannt" "nein" "nein"
"176" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "32180" "-35" "nicht bekannt" "nein" "nein"
"177" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "32286" "-35" "nicht bekannt" "nein" "nein"
"178" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "34182" "-35" "nicht bekannt" "nein" "nein"
"179" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "34430" "-35" "nicht bekannt" "nein" "nein"
"180" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "35302" "-35" "nicht bekannt" "nein" "nein"
"181" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "35918" "-35" "nicht bekannt" "nein" "nein"
"182" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "36874" "-35" "nicht bekannt" "nein" "nein"
"183" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "39426" "-35" "nicht bekannt" "nein" "nein"
"184" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "41310" "-35" "nicht bekannt" "nein" "nein"
"185" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "42918" "-35" "nicht bekannt" "nein" "nein"
"186" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "42974" "-35" "nicht bekannt" "nein" "nein"
"187" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "43018" "-35" "nicht bekannt" "nein" "nein"
"188" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "43104" "-35" "nicht bekannt" "nein" "nein"
"189" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "43252" "-35" "nicht bekannt" "nein" "nein"
"190" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "43838" "-35" "nicht bekannt" "nein" "nein"
"191" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "44824" "-35" "nicht bekannt" "nein" "nein"
"192" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "47090" "-35" "nicht bekannt" "nein" "nein"
"193" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "47686" "-35" "nicht bekannt" "nein" "nein"
"194" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "48040" "-35" "nicht bekannt" "nein" "nein"
"195" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "49352" "-35" "nicht bekannt" "nein" "nein"
"196" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "50980" "-35" "nicht bekannt" "nein" "nein"
"197" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "52304" "-35" "nicht bekannt" "nein" "nein"
"198" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "52442" "-35" "nicht bekannt" "nein" "nein"
"199" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "54868" "-35" "nicht bekannt" "nein" "nein"
"200" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "55626" "-35" "nicht bekannt" "nein" "nein"
"201" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "56030" "-35" "nicht bekannt" "nein" "nein"
"202" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "57802" "-35" "nicht bekannt" "nein" "nein"
"203" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "58174" "-35" "nicht bekannt" "nein" "nein"
"204" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "59184" "-35" "nicht bekannt" "nein" "nein"
"205" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "60110" "-35" "nicht bekannt" "nein" "nein"
"206" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "60196" "-35" "nicht bekannt" "nein" "nein"
"207" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "61832" "-35" "nicht bekannt" "nein" "nein"
